epoch,train_loss,val_loss
1,1.8891875994832892,
2,1.7768660971992893,
3,1.779138721917805,
4,1.7656724703939337,
5,1.7740541382839805,1.7340496063232422
6,1.7689870909640664,
7,1.7608007506320351,
8,1.7577270834069503,
9,1.7587370119596784,
10,1.7678115054180747,1.765991449356079
11,1.763914980386433,
12,1.762991792277286,
13,1.7718770002063953,
14,1.766117390833403,
15,1.7595699398141158,1.730827522277832
16,1.7613465723238493,
17,1.7575574674104388,
18,1.7629867101970471,
19,1.7668906826721995,
20,1.7600383256611072,1.7371182680130004
21,1.76055183536128,
22,1.7558030266510813,
23,1.7578844898625423,
24,1.7637585966210616,
25,1.7680859816701788,1.744092583656311
26,1.766761955462004,
27,1.7705657795855874,
28,1.7694635830427472,
29,1.768655915009348,
30,1.760396260964243,1.737114930152893
31,1.7579556766309237,
32,1.7598815842678672,
33,1.771390726691798,
34,1.760418308408637,
35,1.7594337902571027,1.7358391761779786
36,1.753070448574267,
37,1.760961890220642,
38,1.776248950707285,
39,1.7611417833127474,
40,1.7647179051449424,1.7354485273361206
41,1.7538467018227828,
42,1.758713916728371,
43,1.772080565753736,
44,1.7579135832033659,
45,1.7639498334181936,1.7348782777786256
46,1.7652447474630255,
47,1.7600553223961277,
48,1.7592284240220721,
49,1.7600668355038291,
50,1.7623674555828697,1.7400410652160645
51,1.7559438567412526,
52,1.7661941553417004,
53,1.781251913622806,
54,1.7659713092603182,
55,1.7742681001362048,1.7307646989822387
56,1.7572414247613204,
57,1.764252505804363,
58,1.7558182666176243,
59,1.7610144301464683,
60,1.7572787372689498,1.7361970901489259
61,1.7616859737195467,
62,1.7590500179089998,
63,1.7578659810517963,
64,1.761218968190645,
65,1.7612803484264172,1.7351572036743164
66,1.7610348274833278,
67,1.763362119072362,
68,1.7558551650298269,
69,1.7595937252044678,
70,1.7716880095632452,1.7485260725021363
71,1.756826639175415,
72,1.7686243308217902,
73,1.7609303123072575,
74,1.7798576731430857,
75,1.7676046961232235,1.7402065515518188
