epoch,train_loss,val_loss
1,8.606906366348266,
2,4.218024492263794,
3,4.187097024917603,
4,4.166016697883606,
5,4.212793922424316,4.076094786326091
6,4.1953250646591185,
7,4.151264095306397,
8,4.518419885635376,
9,4.171826124191284,
10,4.20566942691803,4.111245632171631
11,4.251020193099976,
12,4.205263090133667,
13,4.198769474029541,
14,4.201194810867309,
15,4.207445383071899,4.148356755574544
16,4.166055631637573,
17,4.173005199432373,
18,4.203647971153259,
19,4.161958909034729,
20,4.20876407623291,4.159353415171306
21,4.217843627929687,
22,4.182677221298218,
23,4.196605491638183,
24,4.180476021766663,
25,4.166652059555053,4.063447634379069
26,4.205823564529419,
27,4.18197774887085,
28,4.185594773292541,
29,4.2260950088500975,
30,4.534147882461548,4.073966344197591
31,4.271186208724975,
32,4.183655261993408,
33,4.167979598045349,
34,4.168059039115906,
35,4.188315415382386,4.086061318715413
36,4.185503053665161,
37,4.196258306503296,
38,4.172761058807373,
39,4.179710030555725,
40,4.163692498207093,4.076049168904622
41,4.164502215385437,
42,4.200091457366943,
43,4.179984045028687,
44,4.204979085922242,
45,4.182868337631225,4.062232653299968
46,4.185839414596558,
47,4.18071403503418,
48,4.219389533996582,
49,4.163469028472901,
50,4.180072331428528,4.079419771830241
51,4.1896758556365965,
52,4.1729819774627686,
53,4.176012420654297,
54,4.174976062774658,
55,4.168184804916382,4.064721584320068
56,4.186419439315796,
57,4.1802743434906,
58,4.189174604415894,
59,4.181414866447449,
60,4.187896966934204,4.084255218505859
61,4.214688634872436,
62,4.167545747756958,
63,4.186957693099975,
64,4.161029386520386,
65,4.184619808197022,4.089354197184245
66,4.170074009895325,
67,4.164640784263611,
68,4.443668627738953,
69,4.177192115783692,
70,4.1819748163223265,4.093674818674724
71,4.185311675071716,
72,4.183120012283325,
73,4.181626510620117,
74,4.209172153472901,
75,4.232209968566894,4.133323669433594
