epoch,train_loss,val_loss
1,7.015912413597107,
2,4.015245199203491,
3,3.906194031238556,
4,3.8637380599975586,
5,3.8580024242401123,3.850015878677368
6,3.8306061923503876,
7,3.851525157690048,
8,3.8692327439785004,
9,3.852177321910858,
10,3.8293248414993286,3.8449721336364746
11,3.8392767906188965,
12,3.8473832607269287,
13,3.8439774215221405,
14,3.84379643201828,
15,3.842247247695923,3.845297694206238
16,3.8438247442245483,
17,3.84863743185997,
18,3.826391965150833,
19,3.8217550218105316,
20,3.8427762389183044,3.8466113805770874
21,3.8473175764083862,
22,3.838778018951416,
23,3.8527773320674896,
24,3.8462245166301727,
25,3.8239422142505646,3.844531536102295
26,3.8596422374248505,
27,3.8321173191070557,
28,3.8735627830028534,
29,3.8322569727897644,
30,3.859624594449997,3.8581193685531616
31,3.895413786172867,
32,3.8208882808685303,
33,3.8270594477653503,
34,3.844052255153656,
35,3.858875870704651,3.8446046113967896
36,3.8196817338466644,
37,3.8851464092731476,
38,3.888043910264969,
39,3.868514448404312,
40,3.842481255531311,3.8645578622817993
41,3.8652603030204773,
42,3.834336429834366,
43,3.8556193113327026,
44,3.8558367490768433,
45,3.8468836545944214,3.8445178270339966
46,3.815192848443985,
47,3.855960339307785,
48,3.8619997799396515,
49,3.846423923969269,
50,3.8237257301807404,3.849272847175598
51,3.8338994085788727,
52,3.834024488925934,
53,3.854350358247757,
54,3.8572219014167786,
55,3.8464527130126953,3.8463436365127563
56,3.830420970916748,
57,3.8517738580703735,
58,3.8231346905231476,
59,3.8387200832366943,
60,3.8394415378570557,3.844503879547119
61,3.8405027389526367,
62,3.845719575881958,
63,3.835143595933914,
64,3.8376787304878235,
65,3.81894189119339,3.8508414030075073
66,3.8429176211357117,
67,3.8134838938713074,
68,3.837985724210739,
69,3.8448996543884277,
70,3.8544270992279053,3.8529932498931885
71,3.8406798243522644,
72,3.853815943002701,
73,3.853542685508728,
74,3.831566423177719,
75,3.8333016633987427,3.848596692085266
